Name,XPos,YPos,ZPos
59,-6.99979,10.3888,-0.000621441
60,-9.5037,7.7957,0.00264843
61,-12.4958,2.60083,-0.00316193
62,-11.9977,1.73319,-0.000232839
63,-11.4983,4.33487,-0.00280933
64,-12.4979,0.864827,-0.0006563
65,-8.9997,-8.65755,-0.00279039
66,-10.0013,-6.92876,-0.000967019
67,-11.0008,-5.1977,0.0023726
68,-12.0023,-3.464,0.00181851
69,-2.99658,12.1277,0.00260774
70,-0.999331,12.127,-0.00154593
71,-2.99939,-12.1268,0.00311931
72,-0.998116,-12.1266,0.0026153
73,0.996528,-12.1281,0.00170028
74,0.997554,12.1282,0.00215165
75,2.99457,12.1272,-0.00127496
76,2.99732,-12.1224,0.00160599
77,9.00464,-8.6615,-9.36003e-05
78,10.0016,-6.92926,-0.0031661
79,11.0005,-5.19924,0.000740927
80,11.997,-3.46678,0.00314245
81,11.9976,3.46613,0.00219222
82,11.0052,5.19576,-0.00129525
83,10.0033,6.92814,0.00191307
84,9.00339,8.65662,-0.0011343
85,5.70626,0.00799561,-0.337129
86,7.02286,8.69008,-0.323563
87,6.02701,6.96143,-0.707182
88,6.95496,1.70311,-0.692713
89,4.9503,1.84307,-0.261612
90,9.03475,1.73596,-0.694913
91,11.0369,1.73706,-0.329401
92,10.0457,-0.000722601,-0.575539
93,3.84275,3.51183,-0.304105
94,4.94412,5.18705,-0.765034
95,8.02836,3.47457,-0.737693
96,7.02712,5.21515,-0.747676
97,9.04669,5.22373,-0.49678
98,1.94479,-0.825787,1.86633
99,0.437046,-1.11931,2.18789
100,6.91108,-1.71029,-0.656819
101,4.83586,-1.64942,-0.0821882
102,3.91283,-3.2939,-0.121648
103,4.9561,-5.14809,-0.656047
104,3.01589,-5.08532,-0.371338
105,11.0382,-1.7368,-0.330809
106,9.02856,-1.7367,-0.695353
107,6.02156,-6.95336,-0.70314
108,7.02413,-8.69131,-0.333219
109,5.02485,-8.70377,-0.581388
110,0.000700967,10.4429,-0.486832
111,-0.999978,8.68378,-0.73041
112,7.01863,-5.20891,-0.732742
113,8.01877,-3.47302,-0.729102
114,9.04693,-5.22272,-0.504249
115,-0.635141,-2.38507,1.49573
116,1.98406,-6.8824,-0.632463
117,1.15608,-5.01325,-0.0816271
118,-0.865539,-4.99509,-0.0843164
119,-1.9584,-6.85681,-0.663533
120,-2.97508,-5.18186,-0.466618
121,4.01538,-10.4277,-0.332063
122,3.00959,-8.68841,-0.693855
123,1.00107,8.68279,-0.733994
124,5.02436,8.70365,-0.570282
125,-3.00962,-8.69186,-0.698902
126,-4.01445,-10.4278,-0.327193
127,-5.02542,-8.70444,-0.578346
128,4.01265,10.4263,-0.319836
129,3.01021,8.69474,-0.698199
130,-0.999018,-8.67636,-0.720357
131,0.999637,-8.67446,-0.71591
132,-0.000640572,-10.4444,-0.498765
133,-1.99099,-1.42656,1.50003
134,-6.98242,-1.72242,-0.672902
135,-5.06755,-1.74905,-0.267546
136,-4.23158,-3.44526,-0.333702
137,-4.99671,-5.1967,-0.716074
138,-11.0365,-1.73638,-0.32613
139,-9.03394,-1.73808,-0.688243
140,-3.01146,8.69406,-0.695374
141,-4.01329,10.4257,-0.325731
142,-6.02764,-6.96065,-0.706887
143,-7.02272,-8.6902,-0.328894
144,2.7967,5.07402,-0.542645
145,1.94788,6.85828,-0.748562
146,-7.02754,-5.21485,-0.740117
147,-8.02745,-3.47419,-0.72917
148,-9.04635,-5.22303,-0.497535
149,-0.641429,0.235425,2.29675
150,-0.79287,1.02992,2.143
151,-2.53458,0.0354313,1.47775
152,-4.15598,0.591997,0.348588
153,-4.82515,0.957587,-0.0293536
154,-3.82979,1.39641,0.440875
155,-6.99784,-0.00520222,-0.625979
156,-7.50156,0.872694,-0.682402
157,-6.50791,0.856024,-0.547614
158,-5.73382,1.57326,-0.407434
159,-6.37926,2.49597,-0.607129
160,-5.33564,2.48416,-0.395172
161,-3.22767,3.36958,0.101962
162,-3.35036,4.17227,-0.238383
163,-2.32292,4.0673,0.0516605
164,-4.89602,3.28871,-0.404224
165,-5.43475,4.26114,-0.638589
166,-4.39509,4.20297,-0.470855
167,-3.86145,5.04151,-0.554103
168,-4.4484,6.00527,-0.720901
169,-3.3964,5.87063,-0.649495
170,-3.48611,2.43191,0.353052
171,-4.26195,2.42103,-0.0130315
172,-9.03227,0.000143581,-0.693537
173,-9.54183,0.869918,-0.642835
174,-8.51975,0.872617,-0.71457
175,-11.0404,0.00026625,-0.340852
176,-11.5136,0.867985,-0.209607
177,-10.5456,0.868755,-0.467404
178,-10.0457,1.73889,-0.555936
179,-10.5405,2.60876,-0.426733
180,-9.54229,2.60953,-0.611567
181,0.862771,5.10104,-0.27579
182,-11.0233,3.47677,-0.245815
183,-0.978106,4.99532,-0.231254
184,-10.5294,4.34683,-0.268672
185,-11.5093,2.6061,-0.186602
186,-1.98238,6.87625,-0.716076
187,-4.99496,6.92705,-0.742333
188,-5.5231,7.82952,-0.654792
189,-4.50423,7.80105,-0.713253
190,-7.03538,6.96214,-0.618332
191,-7.53115,7.82562,-0.428037
192,-6.53084,7.83421,-0.561152
193,-6.02563,8.69972,-0.470437
194,-6.50872,9.536,-0.20937
195,-5.52044,9.56071,-0.341549
196,-9.03092,6.94748,-0.267645
197,-8.52378,7.8098,-0.244703
198,-9.04642,5.22246,-0.50242
199,-8.00932,3.46428,-0.722134
200,-8.01204,8.66589,-0.184917
201,-7.01687,5.20681,-0.732401
202,-5.48605,6.05196,-0.747955
203,-6.4768,4.30493,-0.724254
204,-5.97931,5.17892,-0.738633
205,-6.51961,6.08005,-0.726324
206,-7.53721,6.09047,-0.646332
207,-7.44278,2.57861,-0.712108
208,-6.95772,3.41168,-0.712872
209,-7.94618,1.73529,-0.716729
210,-8.51416,2.60163,-0.710484
211,-9.03991,3.47987,-0.640371
212,-8.54455,6.09145,-0.497317
213,-9.53121,6.08143,-0.276831
214,-9.54582,4.35335,-0.496171
215,-10.0327,5.21423,-0.276415
216,-5.02388,8.70111,-0.57625
217,-8.03888,5.21966,-0.65555
218,-7.51253,4.32861,-0.729459
219,-8.53933,4.35002,-0.653115
220,-1.01692,1.76593,1.81908
221,-0.362462,2.48001,1.54473
222,-1.99345,5.30314,-0.419293
223,-1.12738,4.06387,0.277992
224,-3.0069,6.88898,-0.7321
225,-2.50008,5.98245,-0.614176
226,-1.44564,5.95851,-0.570504
227,-0.990057,6.83347,-0.700747
228,-0.542296,5.87446,-0.52543
229,1.45066,4.4481,-0.02911
230,1.86838,5.11507,-0.397988
231,2.28123,4.21037,-0.106971
232,0.402725,5.89105,-0.529967
233,0.94425,6.82407,-0.714188
234,1.38629,5.94014,-0.588009
235,2.36548,5.9716,-0.670356
236,2.96178,6.88187,-0.777773
237,3.39417,5.98113,-0.745587
238,0.605036,4.32781,0.158829
239,-0.280821,4.24813,0.228266
240,-0.0660728,5.02169,-0.208743
241,-4.01952,8.69858,-0.650158
242,-3.50982,7.80583,-0.73958
243,-5.00326,10.4032,-0.209084
244,-4.5207,9.56672,-0.467466
245,-3.51767,9.57064,-0.553745
246,-3.01027,10.4329,-0.419842
247,-2.51043,9.57115,-0.606964
248,-7.02292,8.6907,-0.329323
249,-2.5014,11.2857,-0.238749
250,-6.02195,6.95522,-0.702967
251,-1.50188,11.2911,-0.26041
252,-3.49692,11.2713,-0.181901
253,-9.01764,1.73855,-0.688136
254,-11.0369,1.73648,-0.328933
255,3.50255,7.80708,-0.757197
256,4.0181,8.70062,-0.648609
257,4.51325,7.82285,-0.719445
258,2.51016,9.57132,-0.602922
259,3.01025,10.4319,-0.414008
260,3.51678,9.57129,-0.547585
261,4.5193,9.56718,-0.460466
262,5.00281,10.4045,-0.205242
263,5.5184,9.56071,-0.336391
264,1.50012,11.2905,-0.257498
265,-10.048,5.06046e-05,-0.569925
266,2.5006,11.284,-0.236296
267,-2.78437,4.94048,-0.388464
268,-4.92108,5.14371,-0.678978
269,3.49721,11.2724,-0.178986
270,-4.02245,3.29287,-0.152497
271,2.49049,7.78545,-0.77164
272,0.486631,7.75887,-0.761387
273,1.48592,7.77073,-0.769526
274,2.00472,8.68757,-0.724261
275,1.50543,9.5705,-0.631033
276,-1.49084,7.77963,-0.754289
277,-0.497934,7.77598,-0.756336
278,-2.49943,7.79644,-0.750902
279,-2.00371,8.68724,-0.719513
280,-1.50443,9.57073,-0.632987
281,1.00303,10.4415,-0.480433
282,0.500181,11.2924,-0.266026
283,-1.0021,10.4426,-0.482971
284,-0.500073,11.2927,-0.267428
285,-4.76327,1.77405,-0.101293
286,0.502257,9.57,-0.642151
287,0.00186804,8.68284,-0.734626
288,-0.500576,9.57051,-0.642638
289,0.691074,1.21485,2.16939
290,2.65672,2.74359,0.599072
291,3.28592,4.28857,-0.407449
292,3.03017,3.47635,0.00764815
293,4.46219,6.03746,-0.785117
294,3.8552,5.1482,-0.694067
295,4.34439,4.32906,-0.623093
296,5.44104,4.32443,-0.734012
297,4.87045,3.51461,-0.561037
298,4.5386,0.934295,0.113613
299,5.32129,0.859212,-0.252726
300,4.66707,0.0212159,0.139275
301,5.36957,2.64888,-0.526962
302,6.4527,2.57154,-0.693378
303,5.87815,1.72428,-0.522866
304,6.34931,0.830831,-0.551889
305,7.43433,0.845933,-0.705344
306,6.81563,-0.0102333,-0.614304
307,4.19339,1.94648,0.0676353
308,4.3608,2.75126,-0.244491
309,5.52521,7.83313,-0.653174
310,5.00933,6.94882,-0.762031
311,6.50692,9.53714,-0.206092
312,6.02556,8.69934,-0.463348
313,6.53129,7.83473,-0.554512
314,7.53128,7.82378,-0.420869
315,7.03618,6.96309,-0.613666
316,-6.84763,1.70376,-0.631691
317,8.52407,7.80755,-0.24015
318,-6.01221,-0.0860389,-0.432756
319,9.02901,6.94531,-0.262511
320,8.01292,8.66547,-0.182338
321,8.50577,0.862467,-0.730154
322,9.54045,0.868106,-0.649072
323,9.01422,-0.00174955,-0.704473
324,9.5458,2.61154,-0.612041
325,10.5408,2.60985,-0.424979
326,10.0478,1.73895,-0.557016
327,10.5443,0.868616,-0.470077
328,11.5121,0.868297,-0.211487
329,11.0384,0.000269361,-0.344606
330,10.5293,4.34577,-0.265228
331,11.0235,3.47692,-0.242693
332,-8.03999,-6.9579,-0.473063
333,-10.0449,-3.48313,-0.470209
334,11.5096,2.60607,-0.185436
335,-6.02111,-3.45406,-0.672556
336,8.00033,1.72414,-0.741914
337,6.99811,3.45643,-0.762787
338,7.49926,2.58913,-0.751421
339,8.53044,2.60544,-0.721767
340,9.04387,3.4825,-0.640911
341,6.00204,5.20184,-0.782499
342,6.50064,4.32972,-0.774434
343,5.50607,6.0756,-0.780942
344,6.52708,6.08756,-0.736704
345,7.53911,6.09214,-0.643964
346,9.54644,4.35485,-0.491644
347,10.032,5.21355,-0.272839
348,8.54388,6.09073,-0.490776
349,9.53082,6.08036,-0.271784
350,-2.00757,-10.4404,-0.472493
351,8.54286,4.35302,-0.6536
352,7.52783,4.34423,-0.746593
353,8.04157,5.22235,-0.655053
354,1.02689,-0.486114,2.24785
355,5.24507,-0.80974,-0.168776
356,4.30964,-1.03573,0.303216
357,7.41565,-0.857864,-0.693458
358,6.31358,-0.833447,-0.518162
359,5.84647,-1.65532,-0.444076
360,6.42892,-2.5549,-0.631986
361,5.38566,-2.49832,-0.410413
362,2.95365,-3.23973,0.252209
363,3.4848,-4.12085,-0.227839
364,2.64347,-4.15851,-0.015095
365,4.8941,-3.36085,-0.412729
366,5.44506,-4.28607,-0.631527
367,4.42203,-4.2401,-0.458087
368,3.94494,-5.09278,-0.52186
369,4.46685,-6.0138,-0.689784
370,3.47574,-6.00929,-0.608587
371,3.42351,-2.50053,0.359288
372,3.85247,-1.74364,0.409949
373,4.37701,-2.47625,-0.0639248
374,9.53678,-0.869282,-0.650388
375,8.48691,-0.864898,-0.728372
376,11.5119,-0.867545,-0.212452
377,10.5446,-0.868842,-0.471246
378,10.0472,-1.73897,-0.55957
379,10.542,-2.60901,-0.428169
380,9.54405,-2.61106,-0.615445
381,2.00649,-10.4412,-0.475824
382,11.0252,-3.4767,-0.245328
383,10.5304,-4.34648,-0.268582
384,11.5116,-2.60491,-0.186588
385,0.0197404,-6.83323,-0.586594
386,8.04043,-6.95898,-0.479785
387,5.00409,-6.93533,-0.732695
388,5.5238,-7.82926,-0.657527
389,4.51369,-7.81685,-0.708153
390,7.03505,-6.96114,-0.621799
391,7.53133,-7.82582,-0.43181
392,6.53075,-7.83315,-0.56591
393,6.02584,-8.69941,-0.476167
394,6.5088,-9.53634,-0.213189
395,5.52105,-9.56238,-0.347049
396,9.02897,-6.94707,-0.269857
397,10.0463,-3.48249,-0.476308
398,8.52339,-7.81078,-0.24679
399,1.69543,-2.6394,1.11622
400,5.93862,-3.42019,-0.623264
401,8.0138,-8.66724,-0.186886
402,10.0447,3.48326,-0.471715
403,5.49606,-6.05961,-0.736276
404,6.48388,-4.31903,-0.725469
405,5.98969,-5.18824,-0.730755
406,6.51963,-6.08039,-0.725193
407,7.53773,-6.09032,-0.648908
408,7.4824,-2.58678,-0.728095
409,6.98148,-3.45255,-0.724685
410,7.98017,-1.72563,-0.732013
411,8.52187,-2.60488,-0.718685
412,9.04195,-3.48127,-0.644172
413,8.54542,-6.09065,-0.499712
414,9.53247,-6.08097,-0.277504
415,9.54705,-4.35375,-0.497623
416,10.0324,-5.21505,-0.276479
417,8.03908,6.95736,-0.469535
418,8.03938,-5.22041,-0.658206
419,7.51872,-4.33947,-0.733086
420,8.54082,-4.35132,-0.656393
421,0.0967939,-1.85309,1.88966
422,2.12712,-5.15253,-0.245882
423,2.99167,-6.90715,-0.680496
424,2.49781,-6.01256,-0.515189
425,1.49013,-5.95743,-0.421395
426,0.99634,-6.8569,-0.596088
427,0.5364,-5.91938,-0.370284
428,-1.57423,-4.43136,0.0550379
429,-1.95265,-5.18112,-0.299239
430,-2.59905,-4.37233,-0.157262
431,-0.472243,-5.94375,-0.391262
432,-0.981567,-6.85946,-0.616882
433,-1.42244,-5.92396,-0.451709
434,-2.46164,-6.02462,-0.574053
435,-2.98206,-6.91502,-0.718993
436,-3.47549,-6.04704,-0.671987
437,-0.153599,-4.21436,0.353303
438,0.590187,-4.43379,0.228412
439,0.0899946,-5.12428,-0.0835538
440,4.01871,-8.69892,-0.653485
441,3.50446,-7.8064,-0.724716
442,5.0061,-10.4053,-0.212027
443,4.52085,-9.56857,-0.474535
444,3.51783,-9.571,-0.561941
445,3.01105,-10.4337,-0.429495
446,2.51016,-9.56972,-0.614853
447,2.50164,-11.2861,-0.246268
448,5.94753,3.45307,-0.708265
449,1.50058,-11.2938,-0.267938
450,3.49937,-11.2706,-0.187164
451,2.00607,10.4385,-0.46025
452,-2.00629,10.4393,-0.464912
453,-3.50518,-7.81263,-0.741045
454,-4.0189,-8.70095,-0.6546
455,-4.51806,-7.8269,-0.71606
456,-2.51149,-9.57052,-0.61341
457,-3.01132,-10.434,-0.424669
458,-3.51854,-9.57208,-0.558492
459,-4.52071,-9.56789,-0.470027
460,-5.00392,-10.4031,-0.20989
461,-5.51993,-9.56047,-0.34318
462,-1.50094,-11.2913,-0.26545
463,1.41006,3.71552,0.4447
464,-2.50143,-11.2864,-0.242191
465,-0.0334694,6.81225,-0.696561
466,-8.04044,6.9594,-0.476603
467,-3.49748,-11.2718,-0.182841
468,-10.0445,3.48213,-0.475042
469,-2.4891,-7.78498,-0.739176
470,-0.493917,-7.76643,-0.705598
471,-1.49221,-7.77725,-0.722444
472,-2.0025,-8.68211,-0.717288
473,-1.50632,-9.56979,-0.639347
474,1.49352,-7.77453,-0.706455
475,0.497704,-7.76436,-0.699256
476,2.49523,-7.78807,-0.719402
477,2.00287,-8.67955,-0.710821
478,1.50514,-9.56969,-0.639441
479,-1.00346,-10.4431,-0.492884
480,-0.500711,-11.2943,-0.273516
481,1.00211,-10.4439,-0.494531
482,0.499296,-11.295,-0.274374
483,-0.502007,-9.56973,-0.648377
484,0.00164007,-8.67525,-0.718195
485,0.500912,-9.56944,-0.648271
486,-1.34052,-1.13932,1.91495
487,-5.43779,-0.877179,-0.298642
488,-4.51409,-1.02902,0.0662861
489,-7.48748,-0.864718,-0.692864
490,-6.46301,-0.874879,-0.560894
491,-5.98477,-1.70985,-0.515496
492,-6.49448,-2.58121,-0.663985
493,-5.53901,-2.58027,-0.508089
494,-3.42202,-3.57881,-0.126377
495,-3.59401,-4.39251,-0.398106
496,-5.09022,-3.45416,-0.53294
497,-5.50336,-4.32644,-0.690517
498,-4.53274,-4.32671,-0.565771
499,-3.99572,-5.20868,-0.618383
500,-4.49552,-6.06849,-0.739317
501,-3.75787,-2.54804,0.0630231
502,-4.22125,-1.8187,0.0567108
503,-4.62983,-2.60024,-0.269958
504,-9.54148,-0.869683,-0.642718
505,-8.51821,-0.868009,-0.718666
506,-11.5125,-0.867922,-0.208673
507,-10.5448,-0.868557,-0.466089
508,-10.047,-1.73904,-0.553228
509,-10.5404,-2.60971,-0.422738
510,-9.54442,-2.61151,-0.608838
511,-5.92562,3.39237,-0.613269
512,-11.0249,-3.47684,-0.241999
513,-10.5291,-4.34614,-0.264515
514,-11.5087,-2.60628,-0.183778
515,-3.99936,-6.93726,-0.751081
516,3.99449,-6.91636,-0.719648
517,-5.01507,-6.95208,-0.74952
518,-5.52696,-7.83336,-0.65738
519,-7.03748,-6.96217,-0.617422
520,-7.5315,-7.82417,-0.425608
521,-6.53314,-7.83413,-0.560544
522,-6.02647,-8.69904,-0.470877
523,-6.50738,-9.53607,-0.210545
524,-9.02867,-6.94572,-0.264969
525,7.94258,-0.00554532,-0.725207
526,-8.52257,-7.80886,-0.243016
527,3.97419,6.9013,-0.785238
528,-3.96221,6.85984,-0.745647
529,-8.01091,-8.66577,-0.184865
530,-8.0097,-0.000424377,-0.711545
531,-5.51152,-6.07776,-0.76155
532,-6.51067,-4.3346,-0.750079
533,-6.0102,-5.20572,-0.759267
534,-6.52691,-6.08679,-0.73224
535,-7.54007,-6.09131,-0.645318
536,-7.50541,-2.59555,-0.733663
537,-7.00936,-3.46237,-0.740304
538,-8.00712,-1.73131,-0.728674
539,-8.5284,-2.60607,-0.714445
540,-9.0428,-3.48181,-0.638295
541,-8.54433,-6.09027,-0.493033
542,-9.53149,-6.07993,-0.272929
543,-9.54578,-4.35442,-0.491134
544,-10.0313,-5.21448,-0.272176
545,0.00388415,0.784096,2.31128
546,-8.04197,-5.22088,-0.65449
547,-7.52758,-4.34349,-0.737683
548,-8.54246,-4.35155,-0.651749
549,0.879472,-2.0456,1.72181
550,-1.56057,1.12518,1.85939
551,-1.856,-0.445291,1.84259
552,-2.28842,0.816057,1.56604
553,3.7596,0.386425,0.727132
554,0.0906706,-0.176546,2.37402
555,2.61239,-0.433431,1.56746
556,1.75447,-0.047819,2.05689
557,3.06175,1.12153,1.10362
558,-2.86362,-2.15712,0.659138
559,-2.0567,1.86303,1.35282
560,3.3164,-0.262199,1.09679
561,-0.449124,-3.29038,0.903769
562,-3.14862,-0.603121,0.984822
563,-2.10451,-2.15764,1.08163
564,0.416636,2.73235,1.37291
565,1.84985,-4.39957,0.0816149
566,-1.09804,-0.392602,2.1626
567,2.37134,-1.43136,1.45558
568,-1.88707,2.82944,0.911206
569,2.47648,-2.42095,0.892033
570,2.12292,-3.37822,0.499768
571,-2.85668,1.20882,1.11816
572,-0.915313,-4.05329,0.372235
573,-3.01069,1.90271,0.806248
574,-2.76271,-1.42558,1.02296
575,1.36256,2.23374,1.52525
576,-1.11672,3.14147,0.945459
577,-1.17244,2.45683,1.39918
578,2.90849,0.361269,1.37861
579,-0.395329,-0.879629,2.23327
580,-0.162962,1.61757,2.04116
581,-2.64381,-3.55917,0.141397
582,3.50227,1.88824,0.511176
583,-3.22803,0.538899,0.975868
584,-0.338853,3.39808,0.863114
585,-2.65261,2.58686,0.702436
586,0.0820962,-2.74293,1.32058
587,-0.680028,-1.63067,1.91649
588,-1.37037,-1.9663,1.53643
589,-5.02354,-0.0100501,-0.090492
590,3.32982,-1.07139,0.94602
591,0.740627,0.327427,2.33442
592,2.28588,1.44339,1.51617
593,-3.66028,-0.0353304,0.683962
594,1.7172,-1.94125,1.53105
595,-1.32672,-2.7117,1.09913
596,3.85302,1.16635,0.504749
597,1.25576,-3.98068,0.399799
598,3.05506,-1.84241,0.857349
599,-3.02783,-2.86379,0.275325
600,3.96509,-0.402024,0.609525
601,-3.79365,-0.827927,0.505579
602,3.43053,2.6598,0.216069
603,-2.12398,-2.91448,0.658217
604,2.24002,0.622624,1.78187
605,0.467279,3.63152,0.670153
606,1.43883,0.709532,2.12403
607,-1.90431,-3.72441,0.314552
608,0.57797,2.00735,1.83123
609,-5.6164,0.703917,-0.319438
610,0.419715,-3.53351,0.765075
611,-1.70071,3.57235,0.493675
612,2.85374,1.96073,0.916492
613,-1.55698,0.314311,2.00163
614,1.05789,3.08855,0.999258
615,1.29063,-3.287,0.80878
616,2.23252,3.45738,0.348027
617,1.29677,-1.32039,1.97057
618,-1.27632,-3.42131,0.661973
619,-4.32598,-0.24873,0.249232
620,0.891431,-2.73187,1.26728
621,1.85025,2.89527,0.887195
622,-2.46891,3.32928,0.397891
623,1.50424,1.48796,1.86825
624,-3.51446,-1.57033,0.496382
625,-2.47174,-0.767247,1.42054
626,-1.73297,4.58701,-0.107761
627,2.12624,2.19483,1.22029
