Name,XPos,YPos,ZPos
59,-6.99979,10.3888,-0.000621441
60,-9.5037,7.7957,0.00264843
61,-12.4958,2.60083,-0.00316193
62,-11.9977,1.73319,-0.000232839
63,-11.4983,4.33487,-0.00280933
64,-12.4979,0.864827,-0.0006563
65,-8.9997,-8.65755,-0.00279039
66,-10.0013,-6.92876,-0.000967019
67,-11.0008,-5.1977,0.0023726
68,-12.0023,-3.464,0.00181851
69,-2.99658,12.1277,0.00260774
70,-0.999331,12.127,-0.00154593
71,-2.99939,-12.1268,0.00311931
72,-0.998116,-12.1266,0.0026153
73,0.996528,-12.1281,0.00170028
74,0.997554,12.1282,0.00215165
75,2.99457,12.1272,-0.00127496
76,2.99732,-12.1224,0.00160599
77,9.00464,-8.6615,-9.36003e-05
78,10.0016,-6.92926,-0.0031661
79,11.0005,-5.19924,0.000740927
80,11.997,-3.46678,0.00314245
81,11.9976,3.46613,0.00219222
82,11.0052,5.19576,-0.00129525
83,10.0033,6.92814,0.00191307
84,9.00339,8.65662,-0.0011343
85,4.12878,1.30278,-3.3331
86,7.37919,9.15634,-0.865947
87,6.59665,7.53921,-2.99439
88,7.51001,2.09244,-3.87276
89,3.12127,2.4459,-3.24222
90,9.90511,1.97161,-2.83387
91,11.4831,1.84005,-1.09819
92,10.8227,0.0520117,-2.12946
93,2.73167,3.61938,-3.67161
94,4.718,5.47798,-4.15141
95,8.79988,3.9207,-3.17469
96,7.71916,5.82852,-3.20173
97,9.61849,5.56888,-1.80387
98,-0.156317,-1.28603,0.554408
99,7.85279,-1.69418,-3.81895
100,4.12864,0.197232,-3.13822
101,3.4944,-1.68216,-3.03649
102,5.72546,-5.70747,-3.82884
103,3.74484,-4.96952,-4.0375
104,11.4857,-1.7623,-1.10167
105,9.90703,-1.78688,-2.84461
106,6.67273,-7.54862,-2.88199
107,7.34074,-9.02878,-1.097
108,5.47888,-9.34953,-2.14318
109,-0.0850711,11.1463,-1.85641
110,-1.26743,9.63065,-3.35108
111,7.78892,-5.57669,-3.17776
112,8.8115,-3.66084,-3.18288
113,9.62472,-5.46947,-1.82063
114,-0.854486,-1.80159,0.0806224
115,2.37721,-7.60588,-3.84347
116,0.493729,-3.60499,-2.61829
117,-2.18738,-7.80379,-3.87335
118,-2.19664,-5.31579,-4.0056
119,4.21837,-10.8414,-1.10597
120,3.37295,-9.48643,-2.87221
121,0.912916,9.67852,-3.28897
122,5.29408,9.36032,-2.32179
123,-3.23269,-9.5817,-2.91327
124,-4.1548,-10.8908,-1.11381
125,-5.39465,-9.44443,-2.2001
126,4.13363,10.8589,-1.18157
127,3.17123,9.58228,-2.99966
128,-0.999921,-9.60192,-3.15936
129,1.17663,-9.53075,-3.16441
130,0.0485279,-11.1064,-1.80842
131,-2.21333,-0.695052,-0.113812
132,-7.97048,-2.12148,-4.03343
133,-3.55772,-2.25732,-3.26474
134,-2.28765,-3.17165,-2.94348
135,-5.76706,-5.99426,-3.9846
136,-11.5366,-1.85641,-1.11759
137,-10.0033,-2.03374,-2.98284
138,-3.41051,9.5067,-3.05886
139,-4.22973,10.8218,-1.15108
140,-6.62556,-7.73951,-2.95925
141,-7.31009,-9.102,-1.12643
142,1.77678,4.96304,-3.98449
143,1.17862,6.82922,-4.2184
144,-7.85228,-5.84339,-3.28782
145,-8.93815,-4.01836,-3.28287
146,-9.6593,-5.64249,-1.85783
147,-1.96036,0.0854785,0.23768
148,-3.61177,0.132531,-2.42366
149,-2.79979,0.655941,-0.881395
150,-8.00867,-0.210309,-4.07452
151,-8.50846,0.805033,-3.90959
152,-7.46334,0.62567,-4.14912
153,-5.91751,1.14408,-4.14191
154,-7.38844,2.22602,-4.12733
155,-5.20852,1.49169,-4.0059
156,-2.49497,1.92524,-1.58237
157,-2.92612,2.18583,-2.50822
158,-2.05177,2.50488,-1.84361
159,-5.13918,3.20387,-4.17936
160,-3.64402,1.55714,-2.98722
161,-4.27807,4.70575,-4.24673
162,-4.6773,5.8535,-4.26927
163,-3.81576,5.43928,-4.27206
164,-2.51195,1.41747,-1.0039
165,-3.13701,0.787722,-1.61567
166,-10.0541,-0.109925,-3.08996
167,-10.4494,0.862663,-2.69582
168,-9.54022,0.857266,-3.419
169,-11.5629,-0.0361517,-1.20697
170,-11.8045,0.88926,-0.766817
171,-11.2077,0.871735,-1.76908
172,-10.8183,1.80459,-2.16227
173,-11.0594,2.74596,-1.60694
174,-10.3241,2.7851,-2.48196
175,0.008701,4.35332,-3.41088
176,-11.2898,3.60537,-0.888372
177,-1.50371,3.66802,-2.9584
178,-10.8609,4.48698,-0.941902
179,-11.7276,2.60478,-0.689666
180,-2.35522,7.66883,-4.11295
181,-5.72078,7.71673,-3.49821
182,-6.13284,8.51544,-2.74655
183,-5.08585,8.58724,-3.20108
184,-7.73525,7.5056,-2.46464
185,-7.98562,8.19352,-1.586
186,-7.10881,8.41237,-2.15934
187,-6.47587,9.14791,-1.85283
188,-6.63992,9.76918,-0.82111
189,-5.71644,10.1661,-0.990341
190,-9.36493,7.13963,-0.92399
191,-8.79494,7.98442,-0.874834
192,-9.69836,5.50379,-1.89383
193,-8.93443,3.73333,-3.35621
194,-8.14727,8.86017,-0.67089
195,-7.95294,5.7275,-3.34246
196,-6.35233,6.79774,-3.68974
197,-7.44873,4.8396,-3.85762
198,-6.91548,5.85005,-3.80785
199,-7.39388,6.71034,-3.22561
200,-8.35305,6.55618,-2.62208
201,-8.33627,2.78264,-3.82069
202,-7.91007,3.84344,-3.85276
203,-8.98507,1.83217,-3.64104
204,-9.40815,2.81969,-3.24884
205,-9.84216,3.72757,-2.65045
206,-9.18672,6.41912,-1.85123
207,-9.88891,6.25974,-0.961409
208,-10.1812,4.59368,-1.86801
209,-10.3906,5.37458,-0.960474
210,-5.47656,9.29312,-2.38974
211,-8.89221,5.60283,-2.702
212,-8.47853,4.71402,-3.37626
213,-9.39837,4.64529,-2.70023
214,-0.025442,1.01081,0.540031
215,-2.57063,4.50347,-3.87164
216,-1.80572,3.02933,-2.3757
217,-3.49152,7.57768,-4.05163
218,-2.74594,6.60168,-4.24102
219,-2.16261,5.5419,-4.12289
220,-1.32419,7.72898,-4.15454
221,0.442938,3.80116,-2.97403
222,0.929436,4.62963,-3.71857
223,1.29876,4.015,-3.41396
224,-0.46042,5.84011,-4.09462
225,0.146242,6.83396,-4.21549
226,0.533465,5.22025,-3.94096
227,1.32908,5.69809,-4.14157
228,2.73302,7.57775,-4.05071
229,3.03,6.48419,-4.20496
230,-0.270498,3.5996,-2.61114
231,-1.0288,3.29829,-2.33394
232,-0.798488,4.10287,-3.21541
233,-4.47274,9.44088,-2.75016
234,-3.98757,8.63187,-3.51668
235,-5.10204,10.6677,-0.769656
236,-4.9038,10.0811,-1.7906
237,-3.84951,10.2298,-2.1861
238,-3.17835,10.9355,-1.5865
239,-2.78464,10.3263,-2.47066
240,-7.36022,9.04825,-1.15452
241,-2.55989,11.5812,-0.867298
242,-6.76499,7.64658,-3.03832
243,-1.56925,11.6464,-0.941678
244,-3.59652,11.4478,-0.681363
245,-9.95757,1.84364,-3.01791
246,-11.5068,1.79276,-1.16073
247,3.71832,8.90901,-3.31918
248,4.27026,9.51568,-2.6905
249,4.88511,8.6448,-3.1046
250,2.57116,10.3721,-2.45276
251,3.07633,10.9532,-1.60713
252,3.67284,10.3024,-2.15878
253,4.64571,10.1597,-1.82313
254,5.12642,10.6187,-0.817906
255,5.93208,10.007,-0.982784
256,1.48494,11.6621,-0.921498
257,-10.9031,-0.0766181,-2.22704
258,2.49532,11.5875,-0.877282
259,-3.05751,3.51167,-3.5764
260,-4.66003,3.92676,-4.19738
261,3.58188,11.4454,-0.707047
262,-3.0423,1.49663,-2.02339
263,2.58702,8.71617,-3.65063
264,0.319834,8.76971,-3.8419
265,1.44958,8.78043,-3.75092
266,2.0448,9.63016,-3.19155
267,1.49214,10.4468,-2.5822
268,-1.85398,8.69107,-3.83567
269,-0.772983,8.74008,-3.87112
270,-2.93739,8.61055,-3.72991
271,-2.34823,9.55708,-3.25638
272,-1.72674,10.3921,-2.63017
273,0.959866,11.1372,-1.82552
274,0.467729,11.6861,-0.951218
275,-1.12955,11.11,-1.8522
276,-0.551876,11.6826,-0.955914
277,0.406592,10.4776,-2.64636
278,-0.187283,9.67262,-3.35657
279,-0.664037,10.4537,-2.67028
280,1.69454,2.29349,-1.63636
281,2.28892,4.33181,-3.85442
282,1.84971,3.47689,-3.23457
283,4.77085,6.94571,-3.89556
284,2.91416,5.34687,-4.17483
285,3.98046,4.93335,-4.17897
286,5.11754,4.75825,-4.14277
287,4.36135,3.95717,-4.09326
288,2.80155,1.75873,-2.42649
289,3.43303,1.7068,-3.00884
290,3.37318,0.920554,-2.51596
291,4.69046,3.17632,-3.99368
292,7.03853,3.03071,-3.9265
293,5.2426,2.50837,-3.95599
294,5.12644,1.70487,-3.81946
295,8.28644,1.17081,-3.72204
296,7.84453,0.219903,-3.85705
297,2.28668,2.39625,-2.52823
298,3.575,3.10003,-3.74086
299,5.95911,8.52409,-2.67695
300,5.53622,7.73397,-3.37574
301,6.67661,9.72703,-0.770445
302,6.27732,9.22613,-1.77741
303,6.90109,8.31364,-2.24318
304,7.8283,8.26828,-1.52684
305,7.60929,7.5225,-2.36576
306,-8.00135,1.63173,-4.02216
307,8.74842,8.01572,-0.826689
308,-6.97103,-0.42276,-4.21177
309,9.32031,7.14725,-0.900597
310,8.12757,8.83714,-0.661922
311,9.4008,1.03586,-3.25578
312,10.3704,1.01324,-2.55287
313,9.92665,0.120864,-2.94738
314,10.2326,2.88565,-2.37979
315,11.0126,2.77931,-1.55032
316,10.7487,1.91531,-2.06374
317,11.153,0.967922,-1.6863
318,11.7829,0.881384,-0.735617
319,11.5309,0.0359342,-1.14177
320,10.8287,4.51555,-0.906415
321,11.2745,3.60823,-0.855858
322,-8.53945,-7.39611,-1.76986
323,-10.6343,-3.80598,-1.76883
324,11.7151,2.62345,-0.66138
325,-6.69516,-4.01118,-4.12744
326,8.44724,2.24682,-3.6042
327,7.74264,3.94785,-3.66144
328,8.17698,3.07097,-3.61954
329,9.26772,2.87867,-3.11889
330,9.74136,3.82604,-2.53239
331,5.82042,5.72835,-3.93755
332,7.27561,4.86211,-3.67459
333,5.87674,6.82812,-3.62884
334,6.69522,6.42783,-3.46565
335,8.24241,6.58005,-2.50306
336,10.1069,4.66973,-1.78501
337,10.348,5.3969,-0.935697
338,9.11339,6.44005,-1.77518
339,9.85604,6.2706,-0.922152
340,-2.02243,-11.0515,-1.73062
341,9.26722,4.7799,-2.56914
342,8.31615,4.85307,-3.20004
343,8.75067,5.70461,-2.57242
344,5.19452,0.0394683,-3.70354
345,3.521,0.155687,-2.51895
346,8.42851,-0.761762,-3.69752
347,6.27577,-0.375615,-3.95327
348,5.66908,-0.979392,-3.89856
349,7.14799,-2.57268,-3.89554
350,4.72731,-1.27315,-3.68414
351,2.8864,-2.04314,-2.61405
352,3.64595,-2.48525,-3.45364
353,2.80702,-2.75755,-3.02465
354,5.75446,-3.51647,-3.98158
355,6.10505,-4.60174,-3.89688
356,4.78454,-2.7917,-3.87994
357,4.65378,-5.66227,-3.99384
358,5.14673,-6.69042,-3.74635
359,4.11659,-6.7483,-3.89763
360,3.09278,-1.28135,-2.37985
361,3.45577,-0.626721,-2.59858
362,3.91797,-0.93987,-3.18514
363,10.3869,-0.842388,-2.54346
364,9.46895,-0.80109,-3.22443
365,11.7888,-0.87149,-0.725572
366,11.16,-0.861406,-1.68076
367,10.752,-1.78859,-2.07035
368,11.0298,-2.71682,-1.53526
369,10.2506,-2.76939,-2.37072
370,2.12888,-11.0169,-1.72545
371,11.2831,-3.59075,-0.842381
372,10.8302,-4.46025,-0.927035
373,11.7175,-2.62504,-0.655477
374,0.788227,-5.91403,-3.96653
375,8.54662,-7.24196,-1.73401
376,5.64932,-7.60795,-3.28427
377,6.08363,-8.4782,-2.57078
378,5.08344,-8.55055,-2.96923
379,7.62488,-7.41773,-2.38781
380,7.91104,-8.15143,-1.55852
381,7.0532,-8.35471,-2.06671
382,6.43291,-9.18136,-1.68649
383,6.65871,-9.77056,-0.732663
384,5.80342,-9.97168,-1.15067
385,9.32947,-7.10516,-0.911607
386,10.5678,-3.66336,-1.73184
387,8.76779,-7.94933,-0.863036
388,1.66731,-1.75799,-0.669165
389,6.69917,-3.62457,-3.88813
390,8.12187,-8.83711,-0.667817
391,10.552,3.76913,-1.72755
392,6.25289,-6.65228,-3.45856
393,7.23656,-4.60343,-3.64103
394,6.72447,-5.6162,-3.59408
395,7.24991,-6.57978,-3.0719
396,8.24129,-6.46612,-2.51688
397,8.31372,-2.7106,-3.58032
398,7.76671,-3.59006,-3.64258
399,8.92858,-1.75711,-3.436
400,9.34411,-2.75701,-3.06792
401,9.75345,-3.68222,-2.53459
402,9.11572,-6.37005,-1.78608
403,9.85961,-6.2362,-0.927877
404,10.1096,-4.55839,-1.8097
405,10.3547,-5.35236,-0.940426
406,8.52201,7.34484,-1.69996
407,8.76715,-5.52534,-2.58752
408,8.29796,-4.59628,-3.21513
409,9.26827,-4.60049,-2.59202
410,2.34243,-3.60792,-3.35214
411,3.51086,-7.70693,-3.72327
412,3.05734,-5.57639,-4.04689
413,1.7934,-4.32682,-3.61773
414,1.51508,-6.76173,-3.98952
415,1.63454,-5.53919,-3.95686
416,-0.37153,-3.64763,-2.6589
417,-0.806268,-4.35502,-3.40491
418,-1.17504,-3.73259,-2.95141
419,0.900809,-4.18311,-3.30668
420,-1.07979,-7.85928,-3.8668
421,-1.57664,-7.00437,-4.01588
422,-2.71605,-6.92114,-4.044
423,-3.3288,-7.82778,-3.80557
424,-3.85995,-6.92065,-4.00954
425,1.44188,-3.53161,-2.85954
426,4.46042,-9.4234,-2.57195
427,4.0145,-8.61914,-3.25192
428,5.1428,-10.6505,-0.729476
429,4.83267,-10.1124,-1.68982
430,3.81942,-10.2322,-2.0791
431,3.17986,-10.9353,-1.53144
432,2.74579,-10.2979,-2.36614
433,2.55564,-11.5825,-0.840509
434,6.6391,3.95635,-3.96158
435,1.54886,-11.6284,-0.926407
436,3.59432,-11.463,-0.665185
437,1.98727,11.0736,-1.76365
438,-2.16253,11.0318,-1.78826
439,-3.85413,-8.72609,-3.33137
440,-4.34051,-9.50922,-2.63884
441,-4.96073,-8.68639,-3.04532
442,-2.62991,-10.348,-2.39685
443,-3.10345,-10.9641,-1.55777
444,-3.73209,-10.3099,-2.09413
445,-4.7631,-10.1728,-1.73157
446,-5.11104,-10.6706,-0.762505
447,-5.75986,-10.0181,-1.19269
448,-1.49405,-11.6469,-0.909454
449,0.361317,3.08971,-1.94772
450,-2.52854,-11.5858,-0.855229
451,-0.268958,7.75385,-4.156
452,-8.61976,7.30255,-1.77614
453,-3.59262,-11.4746,-0.662729
454,-10.615,3.67975,-1.8088
455,-2.72318,-8.74267,-3.50004
456,-0.457023,-8.70162,-3.60958
457,-1.58319,-8.71643,-3.58791
458,-2.10216,-9.60218,-3.08474
459,-1.51001,-10.4003,-2.51883
460,1.82341,-8.66161,-3.54495
461,0.683266,-8.6153,-3.62179
462,2.88946,-8.62841,-3.45363
463,2.28417,-9.51587,-3.06127
464,1.68674,-10.3322,-2.5277
465,-0.987641,-11.1036,-1.7837
466,-0.485193,-11.67,-0.92655
467,1.08667,-11.0667,-1.80896
468,0.531148,-11.6635,-0.933997
469,-0.445699,-10.4087,-2.56798
470,0.10134,-9.55256,-3.196
471,0.617111,-10.3703,-2.58507
472,-3.96617,-1.59587,-3.31934
473,-3.37559,-1.39228,-2.53916
474,-8.54322,-1.13861,-3.90886
475,-6.472,-1.34537,-4.22561
476,-5.6757,-2.21072,-4.17439
477,-7.39924,-3.11089,-4.08622
478,-3.77276,-3.00782,-3.72117
479,-1.64403,-3.20519,-2.55197
480,-2.16133,-3.83384,-3.41608
481,-3.87841,-3.80268,-3.98987
482,-6.28558,-5.00293,-4.07765
483,-3.21556,-4.2895,-3.95317
484,-3.31556,-5.19714,-4.12002
485,-4.99498,-6.83366,-3.89957
486,-2.35092,-2.46658,-2.20758
487,-2.97283,-2.10931,-2.56919
488,-2.94433,-2.78744,-3.111
489,-10.4758,-1.03999,-2.67106
490,-9.5693,-1.09643,-3.40548
491,-11.8076,-0.910557,-0.768732
492,-11.2231,-0.981173,-1.74922
493,-10.8544,-1.95198,-2.11896
494,-11.0926,-2.80323,-1.58048
495,-10.3577,-2.92826,-2.44775
496,-6.05518,3.08402,-4.23683
497,-11.319,-3.61478,-0.87309
498,-10.8629,-4.54526,-0.926713
499,-11.7551,-2.63066,-0.664443
500,-4.46193,-7.81467,-3.65168
501,4.58786,-7.67639,-3.55268
502,-5.56398,-7.77539,-3.38312
503,-6.0051,-8.59335,-2.65931
504,-7.6336,-7.5751,-2.44467
505,-7.92678,-8.25429,-1.5757
506,-7.01061,-8.47953,-2.12652
507,-6.38352,-9.27215,-1.7301
508,-6.66965,-9.7905,-0.75163
509,-9.3251,-7.18234,-0.94707
510,8.93418,0.167536,-3.51377
511,-8.78109,-8.02705,-0.85582
512,3.81102,7.19779,-4.01243
513,-4.6226,7.73992,-3.81654
514,-8.14587,-8.86687,-0.676382
515,-9.08773,-0.15485,-3.69984
516,-6.16806,-6.90135,-3.5887
517,-7.34553,-4.95501,-3.79964
518,-6.79907,-5.95643,-3.71892
519,-7.23423,-6.80006,-3.18475
520,-8.22154,-6.68497,-2.60719
521,-8.48779,-3.08203,-3.73665
522,-7.86767,-4.04026,-3.80874
523,-9.03621,-2.08527,-3.62002
524,-9.48584,-3.03433,-3.18032
525,-9.85217,-3.94396,-2.5918
526,-9.10742,-6.52519,-1.8574
527,-9.86471,-6.31801,-0.958148
528,-10.1705,-4.73504,-1.8289
529,-10.3785,-5.43719,-0.948637
530,0.316422,0.302099,0.782127
531,-8.80638,-5.76972,-2.66153
532,-8.38588,-4.93616,-3.32204
533,-9.34026,-4.882,-2.65017
534,0.586771,-1.53579,0.302789
535,-0.846072,1.03079,0.418111
536,-1.24909,0.273129,0.608844
537,-1.65868,0.869132,0.217242
538,2.67745,1.09378,-1.59565
539,1.97807,-0.656213,-0.272336
540,1.30589,-0.67706,0.337903
541,2.3613,0.345567,-0.695194
542,-2.22394,-1.98677,-1.31582
543,-1.22403,1.61478,-0.156926
544,0.0234436,-2.65604,-0.909612
545,-2.11661,-1.60535,-0.645035
546,0.658025,1.9706,-0.378822
547,2.08099,-2.99082,-2.64664
548,2.19619,-1.19171,-0.858387
549,2.39071,-1.69782,-1.57641
550,2.27626,-2.32613,-2.10806
551,-2.11392,1.1688,-0.327516
552,1.24532,1.43641,-0.0661319
553,0.74417,1.09233,0.452213
554,-0.519521,2.19467,-0.56115
555,0.150406,-2.13732,-0.14506
556,-1.01833,-1.09733,0.488599
557,-1.6632,-1.36534,-0.00120323
558,-3.71454,-0.61856,-2.68683
559,2.57922,-0.421233,-1.03726
560,0.519338,-0.731752,0.699644
561,1.87574,0.933776,-0.26595
562,-2.9135,-0.167019,-0.957689
563,-1.42823,-2.06625,-0.502991
564,2.13637,1.4054,-0.993717
565,2.80164,-0.97874,-1.67174
566,-1.69194,-2.72697,-1.88358
567,2.9257,0.355872,-1.62296
568,-3.14197,-0.828405,-1.71931
569,-1.53802,-2.42688,-1.19113
570,1.73053,0.0147607,0.12719
571,-0.426882,3.10839,-1.86852
572,0.96876,-0.0292357,0.64956
573,-0.965383,-3.10684,-2.01719
574,0.814498,-2.62471,-1.10921
575,-1.25166,2.648,-1.41896
576,1.13294,2.81497,-1.91427
577,-0.777161,-2.74112,-1.21502
578,0.9442,-2.07013,-0.367089
579,1.03649,2.43524,-1.17756
580,-1.66875,2.05081,-0.868073
581,1.43302,0.705393,0.388307
582,-2.78002,-1.56746,-1.69547
583,-2.2715,3.60339,-3.24828
584,0.0320435,-4.26928,-3.27564
585,7.08503,1.16475,-3.94545
586,1.55882,-2.81027,-1.97787
587,-4.80971,-1.70893,-3.89131
588,-4.29314,2.8624,-3.90566
589,-2.56577,2.86756,-2.7987
590,-0.114194,1.65556,0.0359171
591,3.12373,-0.318147,-1.9597
592,-5.16781,2.34027,-4.08641
593,1.60419,-2.30443,-1.27126
594,0.808328,7.81158,-4.10774
595,-3.49891,0.947454,-2.45337
596,0.296559,-5.04978,-3.74311
597,-3.47806,2.60958,-3.37396
598,9.12089,1.85161,-3.34396
599,6.05809,0.515675,-3.90824
600,-4.39081,-0.982802,-3.5262
601,-0.041033,-7.76794,-3.87715
602,0.982593,3.34045,-2.6196
603,-1.54018,-0.518499,0.456227
604,-0.535381,-0.397138,0.795683
605,0.821602,-7.51793,-3.90892
606,4.41957,-4.4698,-4.01776
607,-0.824936,6.70159,-4.20976
608,-3.27857,-0.0166173,-1.72902
609,-5.2502,-2.91532,-4.15915
610,-1.74297,4.51862,-3.68522
611,2.33214,-6.36758,-4.0199
612,1.87889,7.80923,-4.05565
613,6.31067,2.1006,-3.98681
614,5.90269,3.10094,-4.04036
615,-6.34931,4.92153,-4.16168
616,1.3527,-1.35157,0.00947082
617,-1.83233,-6.18077,-4.06063
618,-5.85155,9.6861,-1.64541
619,5.22655,-4.89266,-3.98505
620,-2.50901,0.159031,-0.294346
621,0.307748,2.55511,-1.0295
622,-4.49197,-2.46844,-3.88966
623,-5.81062,5.88567,-4.11921
624,-3.41569,4.44331,-4.05795
625,-5.46188,-4.22476,-4.22466
626,2.03455,6.68838,-4.22134
627,5.50435,3.91887,-4.09915
628,5.43862,9.87454,-1.62829
629,-3.83721,3.62058,-3.94067
630,-4.35382,-4.72239,-4.18208
631,3.17073,-3.36281,-3.56096
632,-6.81203,3.93831,-4.15798
633,3.13623,-6.76324,-3.97109
634,-1.61277,-4.43872,-3.62006
635,-0.551363,-5.10114,-3.76659
636,-2.44204,-4.54546,-3.85037
637,5.99416,-2.72889,-3.98108
638,-5.2555,6.80793,-4.0135
639,6.18332,4.74528,-3.99261
640,5.07344,-3.90029,-3.99426
641,4.06184,8.17462,-3.62758
642,-0.172883,-6.06649,-3.97461
643,-6.24784,2.19907,-4.20619
644,6.1842,-1.92785,-3.98284
645,6.75703,5.55679,-3.70532
646,2.18114,5.84959,-4.2008
647,1.64796,2.91525,-2.54868
648,6.80945,-1.39237,-3.97815
649,1.10869,-4.90247,-3.74459
650,-7.17934,3.0106,-4.13616
651,-1.78175,6.65648,-4.21968
652,7.3725,6.80003,-2.97041
653,4.95654,0.838686,-3.64153
654,2.84509,-4.40617,-3.86162
655,-5.21568,4.92365,-4.28798
656,3.96853,6.07693,-4.17624
657,-2.63249,-0.967525,-0.798663
658,-4.27638,1.12724,-3.47879
659,1.54873,-7.8912,-3.81068
660,-1.34307,5.61214,-4.06205
661,-5.64629,0.370243,-4.06843
662,7.37789,-0.678251,-3.93908
663,-2.97995,5.4829,-4.20187
664,-7.44049,-1.19741,-4.17842
665,-4.21044,-5.92901,-4.15339
666,5.093,6.19611,-4.00507
667,-4.34224,6.91254,-4.13602
668,-5.0907,-0.930339,-3.93039
669,4.12304,-3.36546,-3.84367
670,-6.43407,0.163364,-4.19024
671,2.27446,1.82004,-1.74684
672,0.0184181,-3.11231,-1.76984
673,2.35554,-5.15474,-3.96062
674,-1.01506,4.8924,-3.77485
675,3.62172,-4.02855,-3.89492
676,-3.65255,6.40099,-4.25901
677,-6.84324,-2.12938,-4.22633
678,-3.41379,-6.1356,-4.13502
679,-0.631429,-2.3541,-0.494021
680,5.94922,1.33156,-3.92361
681,-4.96004,-5.71697,-4.14386
682,4.75273,7.72709,-3.63692
683,-6.39169,-2.91329,-4.23029
684,-0.488795,0.379673,0.768016
685,-5.38113,-5.02692,-4.1894
686,-6.88676,1.61261,-4.18798
687,2.48918,2.96256,-3.2051
688,-2.95862,-3.52651,-3.56558
689,0.843223,-3.1447,-2.03068
690,4.17574,-1.8628,-3.55106
691,-5.72301,4.02683,-4.2705
692,-5.92003,-0.500237,-4.1482
693,-4.25215,1.95119,-3.65891
694,-4.68259,-3.57061,-4.12788
695,1.49517,1.84972,-0.731907
696,-1.38588,-5.21669,-3.88397
697,3.25477,8.17195,-3.79
698,0.389684,6.00319,-4.1509
699,-1.02512,-6.00266,-3.99919
700,3.08858,4.55094,-4.05714
701,-4.86508,0.649533,-3.7997
702,5.24117,-1.95469,-3.88984
703,-4.00594,0.475307,-3.05995
704,-4.30484,-0.201397,-3.35672
705,-4.99209,-0.162896,-3.83955
706,4.15958,2.29054,-3.66012
707,-5.81978,-3.50553,-4.23013
708,4.61985,-0.493713,-3.52366
709,-0.248266,5.024,-3.8156
710,6.93705,0.273025,-3.96058
711,3.54927,3.89412,-3.9738
712,-0.649774,-6.99831,-3.99337
713,0.371624,-6.78314,-3.98889
714,-2.63947,-6.05441,-4.10696
715,3.8438,-5.94199,-4.03015
716,-5.65705,-1.40772,-4.13628
717,-0.43709,2.70338,-1.20313
718,-6.67146,0.889574,-4.1949
719,7.00527,8.90283,-1.54996
